"","Q5","Q6","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_7","Q8_8","Q8_9","Q8_10","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q10_12","Q10_13","Q10_14","Q10_15","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q11_11","Q11_12","Q11_7","Q11_8","Q11_9","Q11_10","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q15_18","Q15_19","Q15_20","Q15_21","Q15_22","Q15_23","Q16","Q17","Q18","Q19","Q20","Q22","Q23","Q26","Q28","currency","tot_spent_usd","spent_mon","spent_ord"
"1061","6","3","0","1","1","0","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","1","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1",28,"2","1","10","5","5","3","9","USD",69,1,"<5"
"1062","7","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",30,"3","6","4","1","5","1","5","CNY",0.75,1,"5+"
"1063","3","2","1","0","1","0","1","0","1","0","0","1","1","1","1","1","0","1","1","0","1","0","1","0","0","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1",25,"2","9","7","1","6","4","7","INR",0,0,"<5"
"1064","8","4","0","1","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",22,"2","3","2","4","5","1","2","BRL",4.14,1,"5+"
"1065","5","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",39,"3","12","10","3","2","6","9","USD",0,0,"5+"
"1066","5","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1",45,"3","12","10","4","5","2","9","MXN",0.97951,1,"<5"
"1067","5","2","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2",51,"3","2","1","4","4","2","1","AUD",5.76,1,"0"
"1068","3","1","0","1","0","0","1","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","2",37,"3","1","15","3","5","4","12","USD",100,1,"5+"
"1069","5","2","0","1","1","1","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","1","0","0","1","1","1","1","0","2",23,"1","5","3","5","2","1","4","CAD",3.9421,1,"5+"
"1070","4","2","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","2",24,"3","1","15","4","6","4","12","USD",10,1,"<5"
"1071","5","2","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1",20,"2","15","13","4","2","4","6","EUR",5.85,1,"<5"
"1072","5","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","2",22,"1","12","10","3","5","4","9","USD",300,1,"5+"
"1073","8","4","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1",29,"2","9","7","1","6","1","7","INR",6.5,1,"5+"
"1074","2","1","0","1","0","0","1","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","2",25,"3","5","3","4","3","1","4","CAD",3.1521,1,"<1"
"1075","6","2","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2",21,"1","15","13","3","3","1","6","EUR",3.51,1,"5+"
"1076","2","2","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","0","0","0","1","1","1","0","1",35,"3","9","7","1","6","1","7","USD",180,1,"5+"
"1077","3","2","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","2",33,"3","1","15","4","7","1","12","USD",25,1,"<5"
"1078","7","3","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","1","0","0","1","1","1","1","0","2",28,"1","16","3","3","2","5","4","CAD",0,0,"<5"
"1079","6","2","0","1","0","1","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","1","1","0","1","0","2",32,"3","6","4","1","5","1","5","CNY",18,1,"5+"
"1080","8","6","1","1","1","1","1","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","1","1","0","1",22,"4","13","12","7","3","1","10","USD",5,1,"5+"
"1081","7","4","0","1","1","1","1","0","1","0","1","0","1","1","1","1","0","1","0","1","0","0","1","1","1","1","1","0","1","0","1","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","2",31,"3","16","14","3","5","2","3","GBP",0.9315,1,"<1"
"1082","6","5","1","1","1","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","2",48,"2","1","15","5","3","7","12","USD",4.99,1,"<5"
"1083","6","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",19,"1","10","8","4","3","6","6","EUR",92.43,1,"5+"
"1084","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","2",60,"1","7","5","5","2","3","6","EUR",40.95,1,"<5"
"1085","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","1","1","0","1","0","2",62,"4","7","5","6","2","8","6","EUR",0,0,"<5"
"1086","4","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1",17,"2","13","12","4","2","4","10","USD",80,1,"<5"
"1087","6","3","0","1","1","1","1","0","1","0","1","1","0","1","1","1","0","1","0","1","0","0","1","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","1",33,"3","6","4","1","5","1","5","CNY",7.5,1,"5+"
"1088","4","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1",38,"1","15","13","4","5","1","6","EUR",35.1,1,"<5"
"1089","7","3","0","1","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","2",33,"3","6","4","1","5","1","5","CNY",1.5,1,"<1"
"1090","6","3","1","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2",20,"2","9","7","1","5","4","7","INR",2.587,1,"<5"
"1091","6","2","0","1","0","1","1","1","1","0","1","1","0","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1",35,"3","3","2","5","5","1","2","USD",7,1,"<5"
"1092","5","2","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2",46,"3","13","12","4","3","1","10","RUB",0.14,1,"5+"
"1093","4","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1",63,"1","8","6","4","5","8","6","EUR",5.8383,1,"<1"
"1094","5","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","1",45,"3","8","6","4","2","1","6","EUR",14.04,1,"<5"
"1095","4","2","0","1","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","0","0","1","1","0","1","1","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","1","1","1","0","1","0","1","0","1","1","0","0","1","0","1","0","1","1","1","0","1",29,"2","3","2","4","3","1","2","USD",4.99,1,"5+"
"1096","5","1","0","1","0","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1",40,"2","3","2","4","2","1","2","BRL",1.8,1,"<5"
"1097","8","3","0","1","0","1","1","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","2",31,"3","6","4","1","5","1","5","CNY",4.5,1,"<5"
"1098","6","4","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","1","1","1","0","1","0","1","1","0","1","0","0","1",25,"2","15","13","3","2","6","6","EUR",5.85,1,"5+"
"1099","8","6","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1",23,"1","10","8","4","3","1","6","EUR",5.85,1,"<5"
"1100","8","4","0","1","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1",32,"3","6","4","1","5","1","5","CNY",75,1,"<5"
"1101","4","2","0","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2",25,"3","5","3","4","5","1","4","CAD",3.1521,1,"<5"
"1102","6","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","2",67,"3","2","1","4","3","8","1","USD",10,1,"5+"
"1103","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","0","1",58,"3","1","15","2","3","8","12","USD",0,0,"<5"
"1104","6","2","0","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","2",27,"3","6","4","1","5","1","5","CNY",4.5,1,"<5"
"1105","3","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","1",44,"3","6","4","1","3","1","5","CNY",150,1,"<5"
"1106","6","1","0","1","0","0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","0","1","1","1","0","0","1",26,"3","8","6","4","6","1","6","EUR",115.83,1,"5+"
"1107","6","4","0","1","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","0","2",34,"3","6","4","1","5","1","5","CNY",1.5,1,"5+"
"1108","5","2","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1",43,"3","12","10","3","5","2","9","MXN",1.078,1,"<5"
"1109","6","3","0","0","1","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1",31,"3","6","4","1","5","1","5","CNY",1.8,1,"<5"
"1110","6","2","0","1","0","1","1","0","0","1","1","1","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","2",32,"3","6","4","1","5","1","5","CNY",6,1,"<5"
"1111","2","1","0","1","0","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","1","0","1","0","0","2",43,"3","14","14","1","7","3","3","USD",12.99,1,"5+"
